transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_mode
3719,3/10/2024,C0012,P028,2,383,766,CARD
3720,7/24/2024,C0021,P017,2,264,528,CARD
3721,7/27/2024,C0086,P043,4,25,100,ONLINE
3722,11/6/2024,C0040,P033,5,148,740,ONLINE
3723,9/17/2024,C0067,P029,5,140,700,ONLINE
3724,4/27/2024,C0044,P020,1,155,155,CASH
3725,2/26/2024,C0003,P042,2,350,700,CASH
3726,8/21/2024,C0095,P042,4,130,520,CARD
3727,3/17/2024,C0078,P007,4,420,1680,CARD
3728,2/1/2024,C0082,P010,1,115,115,CASH
3729,2/17/2024,C0026,P002,1,64,64,CARD
3730,6/6/2024,C0017,P004,5,278,1390,CARD
3731,7/25/2024,C0041,P001,3,350,1050,CASH
3732,9/14/2024,C0016,P012,3,247,741,CASH
3733,3/5/2024,C0064,P036,4,217,868,CASH
3734,10/4/2024,C0099,P033,1,260,260,CARD
3735,10/4/2024,C0043,P023,5,85,425,CASH
3736,1/25/2024,C0085,P004,4,207,828,CASH
3737,9/13/2024,C0053,P020,1,134,134,CASH
3738,1/29/2024,C0002,P028,4,135,540,CARD
3739,3/10/2024,C0085,P010,3,446,1338,CARD
3740,12/3/2024,C0060,P026,4,326,1304,CASH
3741,9/4/2024,C0082,P001,3,185,555,CASH
3742,7/13/2024,C0063,P038,2,423,846,ONLINE
3743,9/20/2024,C0011,P041,1,368,368,ONLINE
3744,11/7/2024,C0042,P011,4,381,1524,CASH
3745,11/29/2024,C0041,P005,5,426,2130,ONLINE
3746,2/16/2024,C0030,P034,4,176,704,CASH
3747,2/8/2024,C0077,P034,5,143,715,ONLINE
3748,12/14/2024,C0058,P035,2,267,534,ONLINE
3749,8/23/2024,C0082,P039,4,227,908,CARD
3750,12/2/2024,C0095,P040,5,284,1420,CASH
3751,10/4/2024,C0098,P032,5,382,1910,ONLINE
3752,11/20/2024,C0016,P002,5,346,1730,CARD
3753,12/29/2024,C0066,P003,2,449,898,ONLINE
3754,9/3/2024,C0051,P005,4,339,1356,CASH
3755,8/14/2024,C0049,P027,4,125,500,ONLINE
3756,8/31/2024,C0081,P045,2,120,240,ONLINE
3757,8/5/2024,C0006,P046,3,280,840,CASH
3758,12/31/2024,C0071,P023,1,250,250,ONLINE
3759,1/11/2024,C0068,P044,1,365,365,CARD
3760,12/6/2024,C0090,P006,5,445,2225,CASH
3761,7/30/2024,C0066,P048,1,48,48,ONLINE
3762,8/31/2024,C0081,P040,3,31,93,CASH
3763,8/1/2024,C0049,P003,5,432,2160,ONLINE
3764,9/25/2024,C0058,P038,2,457,914,ONLINE
3765,12/7/2024,C0032,P010,1,316,316,ONLINE
3766,7/25/2024,C0062,P028,5,491,2455,ONLINE
3767,12/26/2024,C0040,P028,1,236,236,ONLINE
3768,8/5/2024,C0030,P050,5,284,1420,ONLINE
3769,12/8/2024,C0027,P036,5,361,1805,ONLINE
3770,6/8/2024,C0026,P032,4,203,812,ONLINE
3771,5/12/2024,C0066,P007,1,408,408,CASH
3772,1/29/2024,C0066,P035,5,454,2270,CARD
3773,2/14/2024,C0043,P050,3,301,903,CASH
3774,2/16/2024,C0018,P011,3,499,1497,CARD
3775,9/30/2024,C0056,P046,5,341,1705,ONLINE
3776,4/21/2024,C0006,P005,1,349,349,ONLINE
3777,1/9/2024,C0066,P007,2,377,754,CASH
3778,4/27/2024,C0100,P041,1,270,270,CASH
3779,5/24/2024,C0023,P031,2,161,322,CARD
3780,1/26/2024,C0023,P012,3,462,1386,CASH
3781,10/29/2024,C0017,P004,1,445,445,ONLINE
3782,2/20/2024,C0060,P026,2,130,260,CARD
3783,10/21/2024,C0015,P039,4,493,1972,CARD
3784,4/2/2024,C0013,P011,1,93,93,CARD
3785,1/14/2024,C0063,P008,4,429,1716,CARD
3786,9/2/2024,C0020,P001,2,468,936,ONLINE
3787,4/12/2024,C0083,P030,1,489,489,ONLINE
3788,12/2/2024,C0009,P021,5,430,2150,CARD
3789,3/6/2024,C0041,P030,2,311,622,CASH
3790,10/13/2024,C0038,P050,3,48,144,CARD
3791,10/2/2024,C0087,P035,5,123,615,CARD
3792,1/16/2024,C0063,P019,1,270,270,CARD
3793,2/21/2024,C0089,P014,1,356,356,ONLINE
3794,12/6/2024,C0097,P018,3,248,744,CASH
3795,6/11/2024,C0012,P007,5,338,1690,ONLINE
3796,5/6/2024,C0067,P017,4,396,1584,CARD
3797,9/5/2024,C0058,P026,3,299,897,CASH
3798,9/13/2024,C0072,P043,3,31,93,CARD
3799,8/21/2024,C0050,P011,4,284,1136,CARD
3800,10/3/2024,C0092,P004,2,130,260,CARD
3801,10/29/2024,C0064,P020,4,251,1004,ONLINE
3802,11/14/2024,C0014,P026,4,254,1016,CARD
3803,9/23/2024,C0050,P003,2,240,480,CASH
3804,3/22/2024,C0064,P008,4,160,640,CASH
3805,12/11/2024,C0060,P015,5,454,2270,CASH
3806,2/27/2024,C0041,P022,2,404,808,ONLINE
3807,6/24/2024,C0071,P018,1,138,138,CASH
3808,7/27/2024,C0013,P050,4,329,1316,ONLINE
3809,7/13/2024,C0023,P045,3,464,1392,CASH
3810,8/11/2024,C0093,P047,3,51,153,CASH
3811,1/17/2024,C0078,P019,4,188,752,ONLINE
3812,10/18/2024,C0033,P046,1,497,497,CARD
3813,9/15/2024,C0055,P026,5,353,1765,ONLINE
3814,2/20/2024,C0098,P016,5,361,1805,CARD
3815,10/26/2024,C0030,P025,4,323,1292,CARD
3816,9/7/2024,C0086,P047,2,484,968,ONLINE
3817,5/15/2024,C0047,P023,4,189,756,ONLINE
3818,1/29/2024,C0089,P004,4,204,816,CASH
3819,10/7/2024,C0086,P022,3,321,963,CARD
3820,2/10/2024,C0093,P040,5,433,2165,ONLINE
3821,12/8/2024,C0099,P009,5,73,365,CASH
3822,9/6/2024,C0009,P014,4,321,1284,ONLINE
3823,10/11/2024,C0006,P032,1,382,382,CARD
3824,6/17/2024,C0066,P027,4,228,912,CARD
3825,1/24/2024,C0025,P049,1,32,32,CASH
3826,8/5/2024,C0023,P047,3,483,1449,ONLINE
3827,10/14/2024,C0088,P019,5,398,1990,CASH
3828,1/10/2024,C0074,P002,5,251,1255,ONLINE
3829,2/18/2024,C0099,P025,3,264,792,ONLINE
3830,7/3/2024,C0017,P019,1,25,25,CARD
3831,12/22/2024,C0095,P047,2,228,456,CASH
3832,10/14/2024,C0014,P034,2,142,284,ONLINE
3833,12/31/2024,C0059,P022,1,225,225,ONLINE
3834,6/22/2024,C0082,P023,2,342,684,ONLINE
3835,2/23/2024,C0036,P037,2,59,118,ONLINE
3836,4/10/2024,C0040,P027,3,191,573,CASH
3837,7/18/2024,C0058,P023,5,417,2085,CARD
3838,9/10/2024,C0070,P020,2,284,568,CARD
3839,2/9/2024,C0053,P005,4,408,1632,CASH
3840,6/19/2024,C0081,P029,3,220,660,CASH
3841,2/10/2024,C0076,P041,2,240,480,CASH
3842,10/5/2024,C0089,P033,3,343,1029,ONLINE
3843,9/23/2024,C0006,P028,2,395,790,ONLINE
3844,11/9/2024,C0049,P003,4,485,1940,CASH
3845,10/23/2024,C0092,P029,4,68,272,CARD
3846,4/2/2024,C0080,P011,5,236,1180,CARD
3847,10/24/2024,C0096,P017,1,476,476,CARD
3848,1/6/2024,C0018,P022,1,108,108,CASH
3849,3/15/2024,C0066,P021,4,271,1084,ONLINE
3850,4/29/2024,C0090,P043,1,239,239,ONLINE
3851,4/14/2024,C0072,P047,3,115,345,CARD
3852,7/31/2024,C0009,P043,2,149,298,CARD
3853,2/27/2024,C0016,P011,1,446,446,ONLINE
3854,4/24/2024,C0058,P024,1,327,327,ONLINE
3855,10/2/2024,C0057,P026,5,68,340,CASH
3856,6/18/2024,C0100,P007,4,479,1916,ONLINE
3857,8/7/2024,C0100,P015,3,366,1098,CARD
3858,7/12/2024,C0005,P007,1,446,446,CARD
3859,9/9/2024,C0085,P049,5,65,325,CASH
3860,9/13/2024,C0090,P024,4,64,256,CASH
3861,4/17/2024,C0042,P030,5,294,1470,CARD
3862,7/13/2024,C0058,P037,2,355,710,CARD
3863,9/16/2024,C0063,P049,5,195,975,CASH
3864,9/19/2024,C0050,P028,1,239,239,ONLINE
3865,7/4/2024,C0041,P039,3,150,450,CARD
3866,8/6/2024,C0068,P024,3,288,864,CARD
3867,3/9/2024,C0074,P026,3,443,1329,ONLINE
3868,10/27/2024,C0079,P024,5,228,1140,CASH
3869,4/16/2024,C0094,P018,1,278,278,ONLINE
3870,11/7/2024,C0048,P022,1,345,345,CASH
3871,9/13/2024,C0087,P039,2,422,844,CARD
3872,5/8/2024,C0001,P002,4,185,740,ONLINE
3873,1/25/2024,C0061,P001,3,291,873,ONLINE
3874,12/19/2024,C0065,P014,1,407,407,CASH
3875,5/16/2024,C0012,P036,5,88,440,ONLINE
3876,7/12/2024,C0085,P010,3,317,951,CASH
3877,11/5/2024,C0040,P002,5,473,2365,ONLINE
3878,5/7/2024,C0064,P015,4,477,1908,ONLINE
3879,9/2/2024,C0049,P039,1,55,55,CARD
3880,12/7/2024,C0037,P016,2,374,748,CARD
3881,7/18/2024,C0033,P027,5,259,1295,CARD
3882,8/29/2024,C0093,P003,1,30,30,CASH
3883,9/24/2024,C0016,P021,3,412,1236,ONLINE
3884,8/9/2024,C0099,P002,1,208,208,CARD
3885,1/5/2024,C0078,P045,3,218,654,CARD
3886,2/24/2024,C0044,P018,5,427,2135,CASH
3887,10/6/2024,C0043,P025,2,85,170,ONLINE
3888,11/13/2024,C0029,P043,5,363,1815,ONLINE
3889,9/18/2024,C0099,P039,3,459,1377,CASH
3890,8/5/2024,C0026,P014,2,294,588,CASH
3891,8/19/2024,C0017,P048,4,234,936,CARD
3892,9/24/2024,C0062,P020,5,155,775,ONLINE
3893,3/28/2024,C0012,P016,2,324,648,CARD
3894,4/19/2024,C0081,P048,3,82,246,CASH
3895,10/8/2024,C0053,P010,3,499,1497,ONLINE
3896,4/11/2024,C0070,P004,4,432,1728,CASH
3897,3/31/2024,C0087,P014,3,177,531,CARD
3898,6/10/2024,C0040,P044,4,93,372,CARD
3899,7/10/2024,C0046,P032,3,221,663,CARD
3900,10/7/2024,C0024,P027,1,89,89,ONLINE
3901,11/15/2024,C0088,P030,1,371,371,ONLINE
3902,3/26/2024,C0013,P042,4,145,580,CASH
3903,10/25/2024,C0094,P003,2,377,754,CASH
3904,5/26/2024,C0096,P034,3,136,408,CASH
3905,11/18/2024,C0090,P005,2,416,832,CARD
3906,2/23/2024,C0021,P034,4,344,1376,CARD
3907,1/10/2024,C0042,P023,4,179,716,CARD
3908,7/17/2024,C0089,P039,3,172,516,CASH
3909,12/14/2024,C0039,P004,5,137,685,CARD
3910,3/5/2024,C0098,P042,5,173,865,CASH
3911,6/16/2024,C0072,P015,1,420,420,CARD
3912,9/10/2024,C0046,P031,4,374,1496,CARD
3913,12/11/2024,C0005,P016,3,473,1419,CARD
3914,10/30/2024,C0016,P026,1,294,294,ONLINE
3915,6/20/2024,C0062,P035,2,184,368,CARD
3916,8/18/2024,C0059,P012,4,236,944,CARD
3917,8/17/2024,C0011,P047,3,125,375,ONLINE
3918,8/30/2024,C0025,P015,1,124,124,CASH
3919,4/9/2024,C0090,P025,3,53,159,ONLINE
3920,1/19/2024,C0086,P002,3,498,1494,CASH
3921,7/30/2024,C0099,P043,5,485,2425,ONLINE
3922,5/31/2024,C0066,P011,3,407,1221,CASH
3923,5/4/2024,C0025,P032,3,483,1449,ONLINE
3924,5/1/2024,C0100,P048,2,309,618,CARD
3925,3/16/2024,C0065,P009,3,203,609,CARD
3926,11/30/2024,C0099,P013,3,137,411,CASH
3927,1/12/2024,C0016,P011,4,189,756,CASH
3928,5/7/2024,C0074,P020,5,265,1325,ONLINE
3929,5/5/2024,C0019,P008,1,56,56,CASH
3930,6/11/2024,C0003,P040,1,213,213,CARD
3931,2/25/2024,C0074,P011,2,218,436,CARD
3932,8/23/2024,C0095,P007,1,478,478,CASH
3933,6/6/2024,C0049,P007,1,282,282,CARD
3934,12/7/2024,C0004,P004,3,465,1395,ONLINE
3935,3/13/2024,C0042,P035,3,178,534,CARD
3936,12/26/2024,C0062,P046,1,385,385,CARD
3937,3/18/2024,C0064,P037,3,482,1446,CASH
3938,7/25/2024,C0028,P005,2,122,244,ONLINE
3939,6/27/2024,C0061,P040,2,228,456,CASH
3940,9/20/2024,C0030,P029,3,333,999,ONLINE
3941,10/14/2024,C0010,P034,3,99,297,ONLINE
3942,3/23/2024,C0049,P045,1,45,45,CARD
3943,12/8/2024,C0092,P027,5,52,260,CASH
3944,6/5/2024,C0083,P006,2,402,804,CARD
3945,9/20/2024,C0022,P015,5,253,1265,ONLINE
3946,6/8/2024,C0045,P014,2,346,692,CARD
3947,4/20/2024,C0016,P039,1,486,486,CARD
3948,5/24/2024,C0042,P039,5,171,855,CASH
3949,2/26/2024,C0044,P049,5,458,2290,CASH
3950,9/19/2024,C0032,P014,5,107,535,ONLINE
3951,10/11/2024,C0076,P024,5,448,2240,CASH
3952,4/30/2024,C0026,P046,2,80,160,ONLINE
3953,12/2/2024,C0086,P023,3,160,480,CARD
3954,5/29/2024,C0096,P025,4,58,232,CARD
3955,2/11/2024,C0038,P042,5,158,790,CASH
3956,8/5/2024,C0062,P050,1,296,296,CASH
3957,2/19/2024,C0071,P003,5,298,1490,CARD
3958,2/4/2024,C0088,P022,5,244,1220,ONLINE
3959,6/10/2024,C0080,P009,1,487,487,ONLINE
3960,9/24/2024,C0031,P025,4,135,540,CARD
3961,9/21/2024,C0002,P034,3,322,966,CASH
3962,1/7/2024,C0027,P028,5,51,255,CARD
3963,1/27/2024,C0088,P049,5,204,1020,CARD
3964,3/15/2024,C0029,P009,3,407,1221,ONLINE
3965,4/19/2024,C0094,P049,4,88,352,CASH
3966,12/24/2024,C0035,P038,4,306,1224,ONLINE
3967,4/22/2024,C0015,P030,4,207,828,CARD
3968,11/15/2024,C0010,P012,1,279,279,CASH
3969,9/16/2024,C0028,P021,2,39,78,CASH
3970,3/24/2024,C0062,P029,1,288,288,CARD
3971,10/10/2024,C0093,P044,5,439,2195,CASH
3972,12/27/2024,C0032,P002,3,368,1104,CARD
3973,10/9/2024,C0099,P012,1,30,30,ONLINE
3974,10/30/2024,C0020,P008,1,257,257,ONLINE
3975,9/11/2024,C0088,P045,4,361,1444,CASH
3976,10/7/2024,C0085,P030,1,382,382,CASH
3977,8/10/2024,C0077,P046,2,276,552,CASH
3978,9/14/2024,C0022,P021,2,135,270,CASH
3979,6/11/2024,C0038,P045,3,423,1269,ONLINE
3980,9/28/2024,C0092,P004,1,78,78,CASH
3981,8/2/2024,C0036,P049,3,38,114,CASH
3982,12/31/2024,C0026,P016,3,305,915,CASH
3983,7/12/2024,C0083,P035,2,218,436,CASH
3984,11/1/2024,C0054,P050,3,331,993,ONLINE
3985,3/22/2024,C0033,P015,3,280,840,ONLINE
3986,4/11/2024,C0033,P031,3,417,1251,CARD
3987,2/12/2024,C0050,P011,5,75,375,CASH
3988,1/27/2024,C0034,P035,3,244,732,ONLINE
3989,12/16/2024,C0014,P011,3,90,270,CARD
3990,4/23/2024,C0065,P050,5,117,585,ONLINE
3991,4/27/2024,C0040,P008,5,91,455,CASH
3992,9/13/2024,C0040,P036,2,84,168,ONLINE
3993,2/19/2024,C0072,P004,3,355,1065,ONLINE
3994,8/24/2024,C0041,P033,5,116,580,CASH
3995,5/6/2024,C0003,P025,5,478,2390,ONLINE
3996,4/23/2024,C0076,P022,4,111,444,ONLINE
3997,6/26/2024,C0009,P001,1,417,417,CARD
3998,7/1/2024,C0072,P028,5,151,755,ONLINE
3999,8/12/2024,C0076,P036,3,195,585,CARD
4000,3/11/2024,C0021,P036,4,261,1044,CASH
4001,8/14/2024,C0034,P005,3,282,846,CASH
4002,8/31/2024,C0042,P037,2,132,264,CASH
4003,5/1/2024,C0076,P020,4,22,88,ONLINE
4004,2/8/2024,C0044,P035,3,377,1131,CASH
4005,1/13/2024,C0086,P005,4,495,1980,CARD
4006,11/16/2024,C0003,P027,3,453,1359,ONLINE
4007,9/18/2024,C0014,P026,1,249,249,ONLINE
4008,7/16/2024,C0027,P028,4,381,1524,CASH
4009,4/17/2024,C0013,P024,3,404,1212,CARD
4010,8/13/2024,C0088,P046,3,193,579,CASH
4011,5/1/2024,C0086,P029,2,417,834,CASH
4012,5/30/2024,C0072,P039,3,485,1455,CARD
4013,4/28/2024,C0022,P002,2,369,738,ONLINE
4014,6/30/2024,C0053,P046,5,137,685,CASH
4015,5/8/2024,C0069,P006,3,124,372,CASH
4016,2/19/2024,C0046,P005,5,448,2240,CARD
4017,3/11/2024,C0053,P035,2,162,324,CASH
4018,10/5/2024,C0087,P045,4,125,500,CASH
4019,1/4/2024,C0007,P024,3,356,1068,CASH
4020,12/26/2024,C0001,P040,1,45,45,ONLINE
4021,10/24/2024,C0084,P010,3,388,1164,CARD
4022,4/4/2024,C0049,P047,2,164,328,CARD
4023,12/30/2024,C0014,P023,4,251,1004,ONLINE
4024,11/24/2024,C0072,P016,1,349,349,CARD
4025,7/14/2024,C0041,P039,2,220,440,ONLINE
4026,8/15/2024,C0060,P049,4,251,1004,CARD
4027,3/3/2024,C0013,P032,2,312,624,CARD
4028,9/28/2024,C0081,P045,4,51,204,CASH
4029,2/9/2024,C0043,P036,4,158,632,CARD
4030,2/6/2024,C0018,P014,5,230,1150,CARD
4031,12/8/2024,C0018,P011,3,233,699,ONLINE
4032,5/12/2024,C0031,P026,2,368,736,ONLINE
4033,6/1/2024,C0052,P015,1,156,156,CASH
4034,2/26/2024,C0079,P033,1,316,316,CASH
4035,6/10/2024,C0049,P012,2,81,162,CASH
4036,11/12/2024,C0036,P007,4,102,408,ONLINE
4037,10/8/2024,C0006,P006,3,473,1419,CARD
4038,10/16/2024,C0045,P015,1,238,238,ONLINE
4039,10/11/2024,C0006,P029,3,71,213,ONLINE
4040,6/4/2024,C0036,P007,5,480,2400,CARD
4041,8/31/2024,C0032,P037,3,164,492,CASH
4042,3/5/2024,C0091,P036,1,466,466,CASH
4043,2/4/2024,C0023,P029,1,143,143,CASH
4044,3/3/2024,C0071,P009,5,105,525,CASH
4045,2/8/2024,C0026,P003,3,396,1188,ONLINE
4046,8/30/2024,C0004,P007,2,265,530,CARD
4047,4/14/2024,C0014,P019,5,55,275,CASH
4048,5/1/2024,C0013,P010,4,224,896,CASH
4049,6/4/2024,C0070,P046,3,25,75,CARD
4050,3/24/2024,C0051,P010,1,306,306,ONLINE
4051,11/22/2024,C0090,P008,4,461,1844,ONLINE
4052,1/29/2024,C0067,P030,2,246,492,CARD
4053,8/29/2024,C0053,P039,1,407,407,ONLINE
4054,12/19/2024,C0093,P032,1,112,112,CASH
4055,12/22/2024,C0037,P017,3,292,876,CASH
4056,3/16/2024,C0042,P011,2,493,986,CASH
4057,6/13/2024,C0032,P022,3,417,1251,ONLINE
4058,2/2/2024,C0030,P043,1,398,398,CASH
4059,7/7/2024,C0063,P046,1,227,227,CASH
4060,3/13/2024,C0025,P008,5,387,1935,CASH
4061,7/1/2024,C0050,P047,3,194,582,CASH
4062,4/10/2024,C0014,P037,4,43,172,CARD
4063,2/21/2024,C0041,P023,3,65,195,ONLINE
4064,10/10/2024,C0015,P013,2,259,518,ONLINE
4065,8/1/2024,C0060,P036,2,193,386,CARD
4066,3/11/2024,C0052,P034,4,432,1728,ONLINE
4067,3/6/2024,C0085,P012,1,48,48,CASH
4068,10/30/2024,C0078,P029,4,139,556,ONLINE
4069,7/12/2024,C0016,P037,3,136,408,CASH
4070,11/15/2024,C0006,P010,2,421,842,CASH
4071,3/12/2024,C0035,P028,3,89,267,CARD
4072,6/1/2024,C0040,P006,1,364,364,CASH
4073,10/9/2024,C0018,P049,4,224,896,CARD
4074,9/29/2024,C0067,P003,4,398,1592,ONLINE
4075,6/26/2024,C0004,P043,1,441,441,CARD
4076,4/14/2024,C0087,P016,5,299,1495,ONLINE
4077,3/14/2024,C0069,P022,4,47,188,ONLINE
4078,4/2/2024,C0020,P003,3,418,1254,ONLINE
4079,8/15/2024,C0060,P045,2,81,162,CARD
4080,3/5/2024,C0067,P010,4,112,448,CARD
4081,2/24/2024,C0003,P032,2,438,876,ONLINE
4082,5/11/2024,C0068,P012,1,266,266,CARD
4083,5/10/2024,C0089,P040,4,332,1328,CARD
4084,5/16/2024,C0077,P010,3,80,240,CARD
4085,6/12/2024,C0091,P016,4,364,1456,CARD
4086,5/1/2024,C0089,P008,2,414,828,CASH
4087,10/9/2024,C0052,P015,4,439,1756,ONLINE
4088,5/5/2024,C0058,P035,1,467,467,CARD
4089,9/19/2024,C0087,P048,5,71,355,CASH
4090,3/21/2024,C0084,P042,3,151,453,CARD
4091,9/25/2024,C0094,P041,1,238,238,ONLINE
4092,6/9/2024,C0062,P029,1,276,276,CASH
4093,9/10/2024,C0089,P015,1,33,33,CASH
4094,5/3/2024,C0064,P020,2,419,838,CARD
4095,5/12/2024,C0071,P034,2,250,500,ONLINE
4096,3/11/2024,C0005,P042,4,261,1044,CASH
4097,7/14/2024,C0006,P032,5,364,1820,ONLINE
4098,9/28/2024,C0041,P016,1,39,39,ONLINE
4099,11/28/2024,C0091,P046,3,412,1236,CARD
4100,1/21/2024,C0076,P002,3,430,1290,ONLINE
4101,7/4/2024,C0034,P005,2,419,838,CASH
4102,2/3/2024,C0028,P049,2,249,498,CASH
4103,1/16/2024,C0069,P020,2,249,498,CASH
4104,4/10/2024,C0077,P031,1,385,385,CASH
4105,1/2/2024,C0087,P001,4,491,1964,CASH
4106,9/5/2024,C0051,P036,1,276,276,CASH
4107,7/25/2024,C0089,P038,1,36,36,CASH
4108,3/13/2024,C0082,P023,5,248,1240,CARD
4109,4/29/2024,C0082,P019,2,353,706,CARD
4110,5/13/2024,C0045,P012,2,161,322,ONLINE
4111,6/30/2024,C0018,P017,1,304,304,CARD
4112,5/15/2024,C0009,P037,5,307,1535,CASH
4113,7/17/2024,C0048,P031,3,23,69,CARD
4114,9/3/2024,C0083,P008,4,386,1544,CASH
4115,3/24/2024,C0036,P021,3,125,375,CARD
4116,10/17/2024,C0070,P032,3,32,96,CASH
4117,3/19/2024,C0025,P015,1,451,451,ONLINE
4118,9/18/2024,C0035,P001,5,373,1865,ONLINE
4119,9/4/2024,C0002,P016,4,405,1620,ONLINE
4120,8/13/2024,C0051,P010,3,230,690,ONLINE
4121,7/21/2024,C0089,P034,5,436,2180,ONLINE
4122,1/30/2024,C0037,P031,4,245,980,CARD
4123,5/27/2024,C0026,P004,5,425,2125,CASH
4124,10/30/2024,C0039,P005,3,106,318,CASH
4125,6/1/2024,C0040,P033,2,67,134,CASH
4126,6/26/2024,C0082,P010,2,436,872,CARD
4127,10/8/2024,C0033,P021,3,199,597,ONLINE
4128,1/20/2024,C0019,P015,4,158,632,CARD
4129,5/15/2024,C0078,P050,1,174,174,ONLINE
4130,12/9/2024,C0050,P049,3,194,582,CARD
4131,2/20/2024,C0073,P042,1,497,497,ONLINE
4132,12/16/2024,C0055,P009,4,157,628,CARD
4133,9/20/2024,C0059,P024,2,172,344,CASH
4134,4/14/2024,C0054,P002,1,342,342,CARD
4135,8/29/2024,C0028,P038,5,234,1170,ONLINE
4136,1/12/2024,C0087,P035,5,416,2080,CARD
4137,9/24/2024,C0044,P013,1,375,375,CASH
4138,6/6/2024,C0071,P048,2,293,586,ONLINE
4139,4/25/2024,C0008,P025,2,164,328,CARD
4140,2/18/2024,C0079,P027,1,352,352,CASH
4141,3/24/2024,C0026,P035,1,305,305,ONLINE
4142,1/4/2024,C0072,P040,4,336,1344,ONLINE
4143,8/7/2024,C0064,P005,3,57,171,ONLINE
4144,9/21/2024,C0012,P041,5,344,1720,CASH
4145,6/10/2024,C0090,P028,5,311,1555,CARD
4146,12/6/2024,C0096,P044,2,492,984,CASH
4147,2/15/2024,C0007,P006,1,146,146,ONLINE
4148,5/23/2024,C0006,P043,4,343,1372,CASH
4149,1/21/2024,C0005,P014,2,274,548,ONLINE
4150,6/11/2024,C0074,P015,2,135,270,CASH
4151,7/19/2024,C0074,P041,2,69,138,ONLINE
4152,1/6/2024,C0040,P019,4,186,744,ONLINE
4153,4/17/2024,C0033,P017,3,326,978,CASH
4154,4/2/2024,C0015,P013,4,364,1456,ONLINE
4155,6/1/2024,C0022,P027,1,54,54,ONLINE
4156,12/14/2024,C0094,P044,2,148,296,ONLINE
4157,1/16/2024,C0095,P049,2,338,676,CASH
4158,7/3/2024,C0097,P029,3,20,60,CARD
4159,1/13/2024,C0021,P003,2,218,436,CASH
4160,12/2/2024,C0028,P025,3,486,1458,CARD
4161,10/21/2024,C0058,P037,5,350,1750,CASH
4162,5/19/2024,C0067,P028,3,35,105,CASH
4163,8/4/2024,C0099,P015,5,186,930,ONLINE
4164,11/10/2024,C0001,P032,2,286,572,ONLINE
4165,11/20/2024,C0064,P007,2,487,974,CASH
4166,12/18/2024,C0039,P042,1,267,267,CARD
4167,4/28/2024,C0085,P010,3,327,981,ONLINE
4168,8/19/2024,C0031,P026,4,127,508,ONLINE
4169,10/27/2024,C0032,P045,5,20,100,CARD
4170,11/8/2024,C0007,P040,2,479,958,ONLINE
4171,9/2/2024,C0078,P033,4,176,704,ONLINE
4172,6/6/2024,C0011,P004,1,164,164,CARD
4173,8/27/2024,C0019,P019,3,342,1026,CASH
4174,1/3/2024,C0027,P019,3,162,486,ONLINE
4175,10/13/2024,C0042,P032,5,137,685,CARD
4176,5/14/2024,C0045,P005,1,148,148,CASH
4177,5/11/2024,C0042,P048,4,30,120,CASH
4178,10/5/2024,C0077,P027,4,489,1956,CARD
4179,10/1/2024,C0056,P011,3,168,504,CARD
4180,2/24/2024,C0002,P039,4,486,1944,ONLINE
4181,6/4/2024,C0064,P044,4,447,1788,CARD
4182,6/19/2024,C0003,P048,2,273,546,ONLINE
4183,8/1/2024,C0091,P037,2,29,58,ONLINE
4184,11/4/2024,C0044,P020,4,329,1316,ONLINE
4185,2/5/2024,C0051,P002,1,44,44,CARD
4186,8/21/2024,C0036,P019,4,138,552,CARD
4187,3/21/2024,C0001,P024,3,53,159,ONLINE
4188,11/18/2024,C0008,P043,3,50,150,CARD
4189,3/10/2024,C0079,P028,1,400,400,CASH
4190,10/4/2024,C0090,P019,3,83,249,CASH
4191,7/1/2024,C0082,P006,2,224,448,CARD
4192,10/13/2024,C0030,P039,2,391,782,CASH
4193,7/8/2024,C0045,P037,5,408,2040,ONLINE
4194,6/29/2024,C0075,P020,1,447,447,CARD
4195,2/22/2024,C0066,P020,3,269,807,ONLINE
4196,4/15/2024,C0044,P009,3,444,1332,CASH
4197,8/8/2024,C0022,P034,5,63,315,ONLINE
4198,3/25/2024,C0022,P031,4,206,824,CASH
4199,10/8/2024,C0096,P013,5,180,900,CARD
4200,6/6/2024,C0031,P041,2,294,588,CARD
4201,8/19/2024,C0079,P039,3,210,630,CARD
4202,7/15/2024,C0089,P043,2,221,442,CARD
4203,1/13/2024,C0065,P042,3,301,903,ONLINE
4204,1/24/2024,C0012,P021,3,406,1218,ONLINE
4205,9/30/2024,C0059,P006,2,82,164,CASH
4206,2/13/2024,C0026,P037,3,58,174,CARD
4207,3/21/2024,C0038,P001,5,147,735,CASH
4208,8/1/2024,C0090,P049,3,409,1227,CASH
4209,5/16/2024,C0071,P048,4,264,1056,CASH
4210,3/19/2024,C0064,P037,5,385,1925,ONLINE
4211,6/9/2024,C0071,P026,5,132,660,CARD
4212,2/25/2024,C0018,P018,1,137,137,CARD
4213,9/18/2024,C0042,P008,1,405,405,ONLINE
4214,7/6/2024,C0098,P029,1,197,197,CASH
4215,6/22/2024,C0032,P045,1,132,132,CARD
4216,5/6/2024,C0037,P014,3,263,789,CARD
4217,8/18/2024,C0023,P049,3,86,258,CARD
